index,label,tweet
396,0,"""Canada’a legal embrace of gender identity having legal protected privilege over sex has led to this bizarre case where female Brazilian waxers are being taken to a Human Rights Tribunal for refusing to wax male genitalia. """
397,0,"""Someone called me an islamophobic for not wanting to put on a hijab. Someone called me a racist because I recognize that black people kill more blacks than police do. Good luck to those who are as gullible as this."""
398,0,"""You cannot be against lgbt rights but watch lesbian porn every single time for your own pleasure."""
399,0,"""This is wonderful news!! Thank you  !!.....and SHAME ON YOU ,  for turning your back during the slaughter of Christians and Yazidis"""
400,0,"""Ask  about inherently peaceful white Christians."""
401,0,""" Lmao, this is a joke, right? You fools are harming the LGBT cause with this silly stuff. Do gay vegetarians have their own flag? A flag for gays that like sport? A flag for gays with a foot fetish? Why not? Why are you not representing gays that like sport? This is oppression!"""
402,0,"""It is, I'm afraid. It's inherently homophobic because bisexuals being attracted to and forging intimate relationships with people that are the same gender as them is precisely what drives straight folks to disqualify bisexuals from their pool of potential partners. """
403,0,"""NO WHITES ALLOWED ON CAMPUS! Pretty soon we’ll have to drink out of a different water fountain and not be allowed in restaurants! We’ll be bused to separate schools and sat in the back of the buses. """
404,0,"""systematic misandry isn't real, doesn't mean there isn't people who do adhere to it on an individual basis"""
405,0,"""I miss UP, where the homophobes are at least sort of afraid to keep their shitty opinions to themselves.To hear people literally say that they prayed to God that their son won't turn out gay just made me sad. They didn't know someone queer was around."""
406,0,"""Getting trolled by Never Trump Evangelical Christians accusing me of being unChristian because of my remarks about @IlhanMN. To me, I believe it would be unChristian to force her to live in a nation that she's ashamed of and believes is unjust."""
407,0,""" How can anyone condone this hateful persecution of the Palistine people saying that genocide is ok cause if we stop it'd persecution of Jews? Have you completely lost your mind?! No Jew supports murder of children Zionests have obviously left their Jewish faith far behind"""
408,0,""" yeah this pal never mentioned anything about being closeted they just went hey im a non-binary lesbian dating a cisman"""
409,0,"""It's an AshkeNazi tradition to change their names. Not just to fit in but to pass as Christians so it wouldn't be so obvious that they act on behalf of israhell and; support all the atrocities of course! """
410,0,""" Bree is full of shyte. The Commies in America were mostly white. In the 50's, blacks were too busy working to be commies."""
411,0,"""When nations play with the fire of populist nationalism, Jews eventually get burned. Often literally.    @thedailybeast"""
412,0,"""  Islam is actually an extensions of Judaism and #Christianity. Muslims believe in Jesus as a prophet, the Koran has a psalm devoted to mother Mary.   The Koran has all the same prophets as the old and New Testament. Zionists will seek to divide Muslim and Christian for #israel."""
413,0,"""  Thats BS. There isnt no remorse and this isnt just about the holocaust. Its our history of thousands of years (in the middle east AND europe). Jews deserve a homeland. Its NOT accurate to say one side has gone through worse. Also... trumps racism has 0 to do with israel 🤷🏻‍♀️"""
414,0,"""This is an old one. Cannot understand why homosexuals are grouped with bi sexuals and; transers. Never had a problem with homosexuals but bi sexuals cause trouble as you don't know who they are going to involve with next. And children transing ?  Pls. That's child abuse. """
415,0,"""I would like to remind the Church of England. JESUS threw the money lenders out of the Church.He was I believe phisical. What does your Bible say about the rich loaning money to poor! I am not saying Hindus study the bibleChristians follow their own desires. Britex!  KRISNA..."""
416,0,"""Here is a smart man who has figured out blacks have been getting screwed by the Democrats since LBJ’s Great Society, which was designed primarily to keep black folks down.  It looks good on you!"""
417,0,"""Summer camps are teaching children as young as 5 how to stab Jews. Move your finger a few inches on the map and; ideological fanatics are exploiting a child’s unconditional ability to love by creating dangerous co-dependency to be deployed later as child soldiers and suicide bombers"""
418,0,"""Prosecution of what whites?? Verwoerd was shot, right winger Terreblanche brutally killed and then there is FW De Klerk who handed a prosperous country to uhm the revengers, and now SA is a begging bowl mining 53% drop, well scream for more destruction and have piece of land 🐾🐾 """
419,0,"""Dem Rep. Pressley Tells America to Shut Up   Same strategy, I think the Democrats are doing this on purpose, it just simple intolerance for others.  If you're not towing the party line, you have no right to speak.  Conservative blacks need not apply."""
420,1,""" That waffle colored negro Steph had a damaged MCL, Bucks in 6"""
421,0,""" You have misquoted Glen. He asked why Jews were getting in the gutter with groups like the EDL on marchesUnless you, or Jews you know, have been on marches with the EDL and similar groups, this does not apply to you, or, in fact, the vast majority of Jews"""
422,0,""" Lucky Fag. Did u put your kids in his mouth? 🤤"""
423,0,""" OMG, Josh. What are those pesky Jews up to now?"""
424,0,"""    I would love white only scholarships, white only committees, a white entertainment channel, white targeted loans, white targeted welfare programs, white targeted jobs programs but if any whites dare try to argue for their interests as a group they are ""racist"" or ""nazis"". """
425,0,"""  Really, saying the Lord's name in vain is what is bothering the trump cult christians?  They can't have not seen any other things they might want to complain about"""
426,0,"""Southern strategy was to increase political support among white voters by appealing to racism.Racism led to crime bill, war on drugs, stop and; frisk. Blacks despite being minority have long outnumbered whites in U.S. prisons. We have never been in a post racial society."""
427,0,"""    Really worried that foreign diplomats are trying to force their ideology onto the host country. LGBT people have the same rights as others and are treated as any other group of society."""
428,0,"""No, I Won’t Stand With Ilhan Omar(D) … EVER. #IStandWithIlhan believe:- Jews run the world through mind control- #ISIS terrorists should get off- Support terrorist organizations like Hamas and CAIR- Marry your brother to defraud immigration"""
429,0,"""More like this persons trying to force their views on all of Canada. Canadian Justice System should be ashamed for supporting this manipulating fraud."""
430,1,"""misandry isn’t real. a short angry lesbian logging onto twitter to say i hate men y’all are the worst doesn’t come close to the absolute shit women have faced for thousands and thousands of years so you can take your stupid tears, put them in a bottle, and shove it up your ass"""
431,0,""" Why must we babysit the world?Is it an admission that we are indeed superior?And if we are horrible Nazis, everyone should avoid us, not flock to our countries and beg us for help.Blacks have controlled Africa for decades. Where's Wakanda to prove their superiority?"""
432,0,"""so you're okay w children seeing heterosexual relationships but not homosexual ones ? jus say ur homophobic n go lmao"""
433,0,"""  😁😁you are yelling here and Sushma is saying it's India's success.I think Indians are confused."""
434,0,"""""...predominately populated Antiochian Orthodox Christians, has a large presence of Russian military personnel, who r ... advising t/Syrian Army units in t/ northern countryside of t/Hama Governorate. Like Sqaylabiyeh in northwestern Hama, Mhardeh is home 2 one of t/ largest ..."""""
435,0,""" Means north indians hv to marry with their daughters as periyar did ??...we are not barbarians like you...get the hell out of my country ..."""
436,0,"""  On the contrary, you (of the  trashy resort to ""fuck"") seem to confuse St Nicholas taking the sword out of an executioner's hands with the ""wielding"" of a sword. Is that what the confusion is all about?Not that there are no just times for Christians to take up arms..."""
437,0,"""I spent many years fighting against anti-Semitism, but then it dawned on me that Jews weren’t really fighting against anti-white racism.Kind of a one-way street. """
438,0,"""Have American Christians forgotten that Jesus was a middle Eastern Jew who preached love, forgiveness, tolerance, charity and who abhorred those who judged others"""
439,1,"""  Except that many Christians are terrible people and absolutely the reason there was ever racism, sexism and homophobia in America and that isn't arguable."""
440,0,"""You're unqualified to determine the validity of your statements. After all , whites being brutalized by the very same entity they voted empower with military style equipment and legislation so they could be as violent towards us is rather ironic. Wouldn't you say?"""
441,0,"""   You are a weak,frightened old man afraid of losing his job.  You know she has a right to criticize this country.  She is in government to right the wrongs of our long history of oppression of non-whites and the blatant racism of the admin. You are worse than agent orange!"""
442,0,""" You want to protect everyone but whites and Jews. You are the racist."""
443,0,"""   Calling me ""abusive"" and ""mean"" for simply saying that Reform and Orthodox Judaism disagree on the intermarriage issues ( which I tried to drop) sounds pretty pissed to me."""
444,0,"""  #isthisbierasure #oristhisfantasyKirsten Stewart is not a gay icon, because she is not gay. She is bisexual and has repeatedly said so in interviews. Stop erasing our identity. And no, gay does not mean LGBT, that was 50 years ago."""
445,0,"""Did we forget Gloria Vanderbilt's necklace? Guatemalan -  represented child sacrifice. If U read BOM, U know how gory and; bloody it is, captures colonial times' view of Mexicans,Indians (barbaric).Settlers were at war w/them. History books skimmed over that part.🙄Work with me."""
446,0,""" Not sure about other cultures but Ghana Waist Beads aka Tomma Traditionally, multiple strands of colored beads made from seeds or glass are worn around a woman's waist to draw attention to, and enhance her femininity."""
447,0,""" It is utter fucking insanity that the words lesbians don’t have penises has ever become a point of contention. You are all brilliant. I salute you. Shame on the misogynists in the LGBT for their intolerance of basic facts of female homosexuality."""
448,0,"""Pelosi should resign tomorrow if she won't agree to impeachment based on this murderous horror alone: Mark Levin is using the same words Hitler used about Jews to demonize women—while spreading myth that these women are antisemites. It's their get-out-of-Nazism card and it's VILE """
449,0,"""Everyone knows I’m very much ProChoice. I’ve never had, nor needed abortion, but I believe our women and; girls are capable of making their own decisions. But over the past few days, I’ve had the following insults from ‘Christians’ """
450,0,"""It couldn't have more to do with transgender rights and how they will crush women's rights. There will be no way under self-ID to prevent this happening over and over. """
451,0,"""Conservatives who present Trump as an enemy of anti-Semitism go beyond hypocrisy. He and his accomplices are simultaneously assaulting the political foundation of Jewish life in America and claiming to be doing it on Jews’ behalf, says @michelleinbklyn. """
452,0,""" It’s really not a micro aggression.You can fully recognize that someone is American while having curiosity about their ethnic background.Asians complain the most about this question but what the inquirer is really asking is Are you Chinese, Japanese, Korean? Or something else"""
453,0,"""      She claims she criticises Israel but supports Hamas that want to wipe every Jew from the planet? She really means Jews when she speaks"""
454,0,"""    It’s being used as an attack on others: send her back. People who are snarling that Omar is an anti Semite aren’t Jews but in fact a number of anti Semites."""
455,0,"""GODDAMN was a word that MOST Christians would NEVER SAY AND would be calling out ANYONE, tRump said it 2 (TWO) times in his REDNECK KKK RALLY IN NC.    What do you think, are you still STANDING with tRump????"""
456,0,"""   Rotten to the Core Heartless-Gays Christians and Jews are your Real Friends. These savages Raped and murdered Ambassador Chris Stevens while Hillary And Obama slept.Blood Sacrifice offered up for Osoma bin Laden."""
457,0,""" That sort of thing was still common in mid 2000s, the whole ""OMG she has a dick she fooled you lol!"" trope has only just gone out of fashion. There is humour to be found in LGBT topics that can very easily be done sympathetically. It's just lazy writing otherwise. Unoriginal."""
458,0,""" Omar is the hitler. She hates Jews and doesn’t want them or Israel to exist"""
459,0,""" The black market will thrive. Push few thousand bucks under the table or into the palms and SPECIAL provisions/ arrangements will be made for you.India can never be 100% Clean. Never be 100% Honest. Impossible to eliminate Bribery.Indians love giving n receiving ghoos."""
460,0,""" WHY O WHY ITS NOT A COLORED THING ITS A AMERICA THING AN WE ALL STAND TOGETHER . IN GOD WE TRUST"""
461,1,""" all the Kaffir in  one room..."""
462,0,"""This is an old one. Cannot understand why homosexuals are grouped with bi sexuals and; transers. Never had a problem with homosexuals but bi sexuals cause trouble as you don't know who they are going to involve with next. And children transing ?  Pls. That's child abuse."""
463,0,"""Thinking that this case has ANYTHING to do with #transgender rights is absolute #transphobia at its worst. This is an #abuser. """
464,0,"""in case its not clear: hes talking about The Jews"""
465,0,"""  There is an entire American tradition of right-wing nationalist language that frames a herrenvolk middle against an underclass of racial and ethnic others and an overclass of the wealthy, defined primarily as cultural elites and often identified as Jews."""
466,0,"""THIS is what we need to fight against! Is it to our benefit to go back in time? Jesus would call this organization deplorable. Love and grace goes further than hate and violence. Ditch the hood, do some good.    ✌🏻"""
467,0,""" While the Bolsheviks did attempt to end antisemitism, it came back full force in the established regime. Hate against Jews isn’t exclusive to one side it was prevalent no matter where you were politically and is constantly erased even now. All it takes is a simple goog my dude """
468,0,"""  But you’re cool with being educated by christians"""
469,0,"""     All Abrahamic religions follow the same God, just with some added/removed bits and different ""most important"" holy texts. That's why the Quran states that Jews and Christians can go to paradise too, as they all follow the same God."""
470,0,"""   He became a worst PM now...reduce taxes or remove where it's affecting each individual..we as Indians don't support govt who charges higher taxes...first take out a policy where u collect taxes from each n everyone..that can be achievable only by reducing tax structures affordabi"""
471,0,"""#Obama led the way with undignified divisive hate- filled rants against Christians, Jews, Republicans, White People, Police and the Military. And of course you were there, bowing down along with Obama to our enemies, it’s like your prefer to be them."""
472,0,"""The concept of working a 9-5 office job your whole life raising 2 kids in the suburbs is so boring I would rather be a stripper cult leader organised crime boss tattoo artist painter nomad witch lesbian"""
473,0,"""Scared to denounce sharia law  ?You do know according to it you are an INFIDEL.Gay? Stoned to death or tossed from a building.Christian? Shot or burned to death.American? Throat gets slit.If sharia is enacted, you are DEAD.You can’t coexist your way out of it"""
474,0,""" Maybe report all the lies about her, even by the president. Why is he singling her out? Why is there so much slander against her? Those who believe we don’t live in a whites-only country are now rallying to her side. There are more non racists than racists. We vote #2020Election"""
475,0,""" I beg to differ Your vile hatred toward the Jews have no place in Congress. #TRUMP2020Landside   """
476,0,"""    I see what you’re doing here. Damn liberal smart ass! Yes I am a Christian,  without italics. I think it was the American ppl expressing their frustration with an anti-American, Anti-Semite congresswoman. She is a disgrace and even Christians can see that!"""
477,0,"""#FridayFeelingA police DSP’s wife in Pakistan threatens Hindu devotees praying at a temple for disturbing her sleep.In India where Indians lives with Azan for years is this the tolerance level shown by fellow Pakistanis?#FridayMotivation #FridayThoughts """
478,0,""" He looked fine in the locker room Wednesday night. No news since. De Boer will provide an injury update after training."""
479,0,"""One day, the Indians will surely realize the magnitude of her achievement."""
480,0,"""don’t give me a reason to dislike the Padres"""
481,0,"""i don't know which lesbian needs to hear this but just because you find a man aesthetically pleasing or attractive doesn't mean you are immediately falling in love with him and aren't a lesbian"""
482,0,"""When I say I’m Catholic, this is why I’m proud of us."""
483,0,"""My family includes people of black, white, puerto rican and mexican descent, Christians and Jews. I can’t stop thinking, where the hell are we supposed to go back to? This is what American families look like. We’re from everywhere."""
484,0,"""   No, Christians do not have a duty or right to stand against any other religion. You would be going against the 1st Amendment by doing that. Having said that, the US does ‘go against them’ through the law. There are 0.8% Muslims in the US who make up 9% of the prison population!"""
485,0,"""This all started abut the time of Jewish Passover.Trump has started the story that democrats are anti-Semitic with the intention of ""THE BIG CON"" .Remember the chanting ""Jews will not replace us, soil and blood"" Trump cheered them on...Now he needs the Jewish vote. """
486,0,""" Trump has done more for Blacks and Women than mostObama gave gov dependent welfare while Trump gave jobs! """
487,0,""" like I absolutely do not want to condone or enable ppl doing questionable shit but also the pressure is so much higher here than it is for the majority of ppl outside queer/furry art communities I feel like and it's deeply stressful"""
488,0,""" Lol, up there with Christians for Trump. One should necessarily negate the other. Especially if his son in law is exactly like Damian Omen."""
489,0,"""*Joins Call of duty lobby*Me: *Breaths*The Whites: """
490,1,"""      I don't want those whites who claim to be Africans to win #TheAfconFinals"""
491,0,"""  Why would a ""resistance"" force brainwash children to kill all Jews and how to carry out an attack? Why would they teach propaganda in schools that all Jews are evil? Why would they hide rockets and explosive devices in schools, public sectors, hospitals and civilian homes? """
492,0,"""Today,  is reporting that White House advisors are recommending a total shutdown of the US refugee resettlement program, cutting the ceiling of refugee admissions to zero for FY2020 responds, decrying this possibility """
493,0,"""Stop telling this pathetic and easily debunked LIE. In 1986, 87 people got the Ellis Island Medal of Honor. Trump was awarded for his work as a developer in New York City and his German heritage, not for work with young Blacks.He was a racist then, he’s a racist now. """
494,0,"""  And   say no room for Jews in our party ... or Britain! #LabourAntisemitism """
495,0,"""Same here until I realised they hate Jesus, not sure how that was surprising based on who crucified him and the fact they carry the biggest deck of victim cards. They still complain about Egypt, how long ago was that? Don't hate them but stop with the anti-semitic crap."""
496,0,"""«🎩» ""Ta-Ta, mon ami~, it's Fifi Friday""The charming skunk! 🌸 N(sfw) 🥃 Dom like a good whisky lover🍇 Classy like wine🦄 10% Bi, 90% lesbian🌹Every rose has its thorns 🎶""💜 +RT ma petit etóiles[Friday / EARNED] """
497,0,"""Should the Weimar Republic lgbt movement have defended Ernst Röhm from Hitler's attacks? Why should we defend modern fascist lieutenants from the wrath of fascism?"""
498,0,"""  She's only an American citizen because she married her brother to get in. She is disrespectful, has said she hates Jews, Christians, and won't denounce Terrorists or Antifa. Someone like that doesn't deserve respect. She deserves the BOOT!! I don't respect you either. Who R U??"""
499,0,"""Omg my heart I just learned that the Arabic word for charity is Sadaqah (just like Tzadakah in Judaism) 😭😭😭"""
500,0,""" Please RT to help my counselling research into bisexual men's relationship experiences. #mentalhealth #LGBT"""
501,0,"""AfricaFactsZone: Imam Abubakar Abdullahi has become the first recipient of USA's International Religious Freedom Award for saving the lives of 262 Christians from armed men in Plateau State, Nigeria. He hid them in a mosque. He was tagged a ""Nigerian Sta… """
502,0,"""a 3,000-word think piece on the uniquely queer dichotomy of being happy that Disney has moved away from queer-coding its villains while ALSO being furious deep down in my lizard brain that they made Scar, a petty gay icon with luxurious hair, into some crusty pedestrian hetero"""
503,0,"""Get up, stand up and fight for our rights! Mar-Lis Tepe from  and  closed the LGBTI Caucus at #EICongress She also reminded us of all the LGBTI people who were killed in the Holocaust. Never forget and never give up """
504,0,""" I blocked someone on my private during a discussion about this. I see a lot of lesbian trans woman pushing a ""Every cis person attracted to trans women is a chaser."" and; as a Pan trans woman I am concerned about the stigmatization of cis men that might date me that aren't chasers."""
505,0,"""If you were fascinated by/had a crush on both jack skellington and sally you’re bisexual now.I don’t make the rules. """
506,0,"""   Superb! One for all the so called #Christians to reflect on! #EvangelistsForTrump #FakeChristians #TrumpDerangementSyndrome #TrumpIsARacist #TrumpCrimeFamily #TrumpConcentrationCamps  #TrumpEpsteinBFF #ImpeachTrumpNow #Resist #BlueWave2020    """
507,0,"""Thread below. 10 times between 2002-2014 that UK Labour were embroiled in controversy over its relationship with Jews. Anyone who claims antisemitism began under Corbyn either never cared about this issue until now or is being wilfully dishonest. Don’t take my word. See yourself. """
508,0,"""M. S. Golwalkar, an RSS leader, wrote in 1939 that Germany’s purging the country of the semitic Race - the Jews was a good lesson for us in Hindusthan to learn and profit by."" (Jews = Muslims, in the Indian context.) - Why are you associating with the RSS? """
509,0,"""Your candidate wrote a social media post saying 'Jews are stingy' and received no reprimand from your institutionally racist party - maybe sort out your own squalid mess before lecturing about Boris Johnson's many deficiencies. """
510,0,"""Omg if you need a model for Seoul, please pick Hwasa from  as one of them! She has beautiful tan skin which isn't the norm in Asia where pale skin is still the standard. Hwasa will be good to show Fenty's various shadesand;show the Asians that tan skin is also beautiful! """
511,0,"""I'm as atheist as I can be but arresting nuns for peacefully protesting subhuman conditions at Trump's concentration camps is a new low.#resist """
512,0,"""  From my perspective, I *want* this rhetoric to air. This is the lived reality for non-white people. I think it's actually good, as ime liberal whites aren't that far from this. None of this seems 'out there' at all to me."""
513,0,"""  Some of us think putting sexuality in children's faces is wrong. Heterosexual included. Sexuality is in our nature, its not like we have to lead them to it in any way. Seems what the post is trying to communicate is that we as a society are making these kids grow up too fast."""
514,0,"""At what point it might dawn on organisations like the BoD that in dismissing the views of Jews who don't agree in such a high-handed way, it itself is being antisemitic, I have no idea. Its attempt to play judge, jury and executioner is also utterly risible. """
515,0,"""This is how bho got the traitorous Muslims in Congress.We need to be terrified of voter fraud .They hate Christians and; will control our fate by VOTER FRAUD: putting in office those that will behead our grandchildren when we are too frail to stop them."""
516,0,"""  Pence the pretender. Racism is bad unless targeted by whites at people of color. sinister part is pence ongoing complicity in violence against nonwhites, rabid support of Racist voters, phony Christians and; growing Fascism in GOP ranks. Vote skinheads out """
517,0,""" - Maybe u missed when ISIS killed all of those Christians on the beach !!!  They beheaded them Joe !!!  You've destroyed the press ........"""
518,0,""".@PeteButtigieg’s obsession with the black vote makes me sick. It’s so obvious what he’s trying to do. He does it bc he’s unpopular with the blacks but he’s so desperate to get their vote. All of the pandering is cringe. I mean The Douglass Plan? Get over yourself dude. """
519,0,"""i hate that phrase wrt to lgbt rep btw. it activates a russian sleeper protocol in me that makes me wanna go apeshit i swear to god. almost 100% of the time nothing is being 'shoved down anyone's throat' ya'll just are too used to heterosexuality being the norm i swear"""
520,0,"""IMAM ABDULLAHI ABUBAKAR AWARDED by the U.S.A for SHELTERING and PROTECTING 262 CHRISTIANS IN HIS MOSQUE AND HOUSE DURING HERDSMEN ATTACK IN JOS.....#arewakonnect #arewa #kaduna #kano #Abuja """
521,0,"""As we end what has been a horrible and painful week of blatant racism and xenophobic attacks, please pause to read this brilliant analysis by Talia Lavin about how Jews are tired of being used as a political shield by people who literally don't care... """
522,0,"""Muslims marching in London protesting Jews and Christians. Think what will happen when there are more of them? It would go over like a turd in a punch bowl if we were protesting Muslims. """
523,0,"""Funny how  is being anti-Semitic when she criticizes Israel for their actions against Palestine, but when a bunch of swastika wearing bed wetters are chanting Jews will not replace us they are very fine people. Do not tell me this is not about race."""
524,0,"""  The Jews do. We need them to move to Europe and; meet with hebrews, but the Hebrews have been usurped by the jews and; we must free them """
525,0,"""[BREAKING NEWS]  Korea's Jo Haseul and Hong Kong's Wong Kahei (also known as Vivi) recently married and became the richest lesbian couple alive with a combined net worth of 100 trillion dollars. Congratulations to the couple. """
526,0,""" It’s not the Dems and; MSM-It’s the AMERICAN PPL!who find the tweet RACIST BC IT IS!The Right ONLY attacks POC and; Women!Not one comment was made by YOU or your comrades regarding the group of:White Men Chanting, Jews will not replace us!maga Bomber!Obama hanging!STFU!"""
527,0,"""                        Believe me, non-whites in UK are on EVERY list to deny EVERYTHING.Fear is everything to UK Gov to control citizens. Some citizens stand up (yes even those with jobs and families), others move country. Human rights affect everyone, those silent today are tomorrows victims."""
528,0,"""  I guess India now has more than 10% Christians population and 25% Muslim populationPracticing Hindus less than 50%Secular Hindus are NOT Hindus"""
529,0,"""Really worried to hear about the proposed anti-LGBT sticker to be given out in a Polish newspaper. We must all remember that human rights are universal and apply to all people.👫👭👬 (1/2)#LoveisGREAT #Liveislove   @KPH_official"""
530,0,"""Simpletons will think that my rejection of this despicable behaviour by a President and; his supporters means that I endorse Ilhan Omar’s own past racist statements about Jews. That’s because simpletons treat politics like a football game. """
531,0,"""The Board of Deputies is not interested in representing all British Jews. Those Jews who disagree with it are, very plainly, the 'wrong kind of Jews'. And small amounts of AS do not, in anyone's language, equate to 'institutional racism' or anything like it at all. """
532,0,""" So Trump's racist against Mexicans, and Mexicans are racist against Guatemalans. Also, white people are all racists, but Ilhan's racist against Jews who are racist against Palestinians. I preferred the whole 'judge a man by the content of his character' myself. But here we are. """
533,0,"""Accusations fly at human rights hearing into transgender woman's Brazilian wax complaint, via @NationalPost. This has gotten quite ridiculous. Men wanting to be women, women wanting to be men, some not sure. What the hell has happened to our society? """
534,0,"""    ? It is literally racist by the definition Of ethnic slur and racial insults: You're defending a man for refusing to rent to colored people and tell me I need to do better at life?Please, I'm doing fine on the right side of humanity 😂 """
535,0,"""BREAKING!! Lesbian billionaire lawyers Kim HyunJin and Jeon HeeJin just got married earlier today after single-handedly legalising gay marriage in South Korea!! They now have a combined net worth of over 100 billion dollars """
536,0,"""i have no idea why some of y’all are so against bisexuality/identifying as bisexual"""
537,0,"""Good lord! There are TWO Indians chasing senators and reps through the halls of Congress. We see  do it every day on @CNN. There’s also @JvittalTV!  cc  •  reporter praised for his questioning of Sen. Rand Paul about blocking 9/11 bill  """
538,0,"""On 15th August 2017, u said that Rupees 3 lakh crores have been recovered as black money and came into banks. Till date,  has'nt confirmed this claim of urs. So, kindly tell truth now that u were lying that day orYou carried away during ur drama rhetoric? Tell the truth """
539,0,"""#Trump and the Republicans are full of shit with this defense of #Racism From the 70’s with discrimination lawsuits to The Central Park 5 ad to Birtherism to the Fine people that Jews will not replace. Doesn’t matter if there’s a Chicken in every pot the #RacistInChief must go!"""
540,0,"""Think about this.If ur a Republican your group picture includes the KKK, Pedophiles, White Supremacists, Cops who have killed innocent black men/women, felonies convicts, pathological liars, anti-constitutionals, Evangelical ChristiansI had to stop cause I ran out of room"""
541,1,"""You had the Nobel Prize? Donald Trump learns of Yazidi activist  It’s ghastly to watch what an ignorant blithering idiot the rural uneducated whites elected with help of Russia. """
542,0,"""#Evangelicals are Venomous #Snakes – Christopher Oldcorn - via  #jesus #politics #news #government #lgbtq #church #Christians #Christianity #poverty #inequality #poor #rnc #capitalism #socialism #USA #America #canada #uk #europe #tlot #liberty"""
543,1,"""Millions of Muslims dont have smartphones/mobile connectivity... So they cant download the app (unless you have a ""Laptop"" version)... So GOI must first ensure all Muslims in India have a Smartphone first... """
544,0,"""It seems many of you are still watching this video..STOP IT! This is fake news.Watch this video, or even glance at it with squinty eyes, through a mirror whilst wearing sunglasses, and; you will become an ANTISEMITE!If we say you are, you are.WE CAN DO THIS TO YOU!Don't try us """
545,0,"""      Again just because the majority of people had certain views back then dont make them less wrong. I dont care about what the Dem Party was or what they are today. Im just saying she was an extreme racist. Advocating extermination of blacks is another level vs just discrimination."""
546,0,"""Ryan Flaherty’s having a good season with the #Indians’ Triple-A affiliate, Columbus. Hitting .275 with an .874 OPS. 14 bombs and 58 RBI. I expect his versatility could add value when rosters are expanded."""
547,0,""" Yes, we should reject those who demand you are the right type of black or brown or queer. That is just hateful."""
548,0,"""the conservative argument that boycotting israel is necessarily anti-semitic is itself anti-semitic. why are we equating all jewish people with the state of israel? """
549,0,"""Ginny and Hermione had an intense lesbian relationship underneath the whomping willow."""
550,0,"""nonlesbains who think they should be able to say dyke: lesbianism isn’t a sexuality it’s a feeling and dyke isn’t a slur it’s a vibe &lt;3"""
551,0,""" It wasn't just uneducated whites that voted for him."""
552,0,"""Top House Democrat INSULTS Jews in order to defend Ilhan Omar.  Clyburn has to insult millions of Jews whose parents died in the Holocaust by suggesting that Omar’s struggles are more meaningful than theirs. How ridiculous. ONE OF MANY DEMOCRAT ANTISEMITES """
553,0,""" Hello SirMy request not suggestion in favour of INDIA.Population is the mother of all problems of our country.#OneNationOneLawOneKidIs the need of time for atleast 21 years.Let INDIANS be part of making better country.Please think and #SaveMaaBharti#vandemataramThanks"""
554,0,"""  Three things that make me BARF ... Fake Christians, @ChickfilA, and Republicans who worship RACIST sexual predator pussy grabbing child rapists.🥴🤢🤮 """
555,0,"""as someone who found out they were asexual when they were 18, NO ONE IS TOO YOUNG TO KNOW WHETHER THEY ARE ASEXUAL OR NOT!! THERE ARE FREAKING PEOPLE THAT REALIZE THEY ARE ASEXUAL IN HIGH SCHOOL AND THERE IS NOTHING WRONG WIT THAT"""
556,0,"""This guy: oh sure, just cuz you don’t like feminism means you’re a Nazi nowThis Case: four dudes traveling the country, burning books, wearing jlan robes, drawing swastikas, throwing nazi salutes, ranting about Jews, hating feministsBut also MRAs are basically fascist scum """
557,0,"""In the US transgender youth try to avoid using the restrooms during the school day. This must change. All students derserve to feel safe. Eric Brown  at LGBTI Caucus #EICongress  """
558,0,"""  The anti-Jewish and anti-Israel prejudices repeatedly expressed by certain members of the Squad have disquieted many American Jews!No surprise whose side you and your cab ale are on! """
559,0,"""""That is why Christians are told not to judge. We see only the results which a man's choices make out of his raw material. But God does not judge him on the raw material at all, but on what he has done with it."""""
560,0,"""Netflix blasts 'bullies' at straight pride parade over use of their logo ‘Our legal department is here, it's queer, and it's telling you to steer clear,’ the Netflix email said. """
561,0,""" #IlhanOmar doesn't think she is antisemitic, she really believes that everyone hates Jews, so doesn't see what's wrong.She is #MuslimBrotherhood and Americans have not grasped how dangerous this is. If they did, they would demand it be outlawed NOW. """
562,0,"""   The reason for the backlog in my category is because there were too many Indian and Chinese that overcrowded capacity. If Indians and Chinese were not overcrowding, there would be no backlog. They want the rest of the world to be as miserable as them to get sick psychologically"""
563,0,"""    Pls remove tag of beti bachao beti padhao anyhow you are not doing anything for it it’s just an advertisement and pls consider save humanity from bjp. Top of this this bjp killing other religions and daliths by saying Jai Sri Ram.Wht morales bjp proving to our Indians. 😡😡😡😡"""
564,0,"""do lesbian professors exist like can u imagine walking into college and the first thing the professor says is ""ok so I stan patricia clarkson"" while awkwardly sitting on her desk with a pink bucket hat and a yeehaw shirt i suddenly want to go to college"""
565,0,"""     And as to my original point judaism is a religion not a race"""
566,0,"""    But saying Israel hypnotises the world, that there shouldn’t be a Jewish state and that American Jews have allegiances to a foreign country IS. How is any of that valid criticism of the government??"""
567,0,""" this just in... people don’t know what the word lesbian means"""
568,0,"""Bisexual boys can do better 😍"""
569,1,"""TRUMP: ""If you're not happy here, you can leave.""TRANSLATION: ""If you don't like white supremacy, police murdering unarmed Blacks, America's support of apartheid in Israel, and; racism in the criminal justice system, get your Black, Latino, and Muslim asses out of here."""""
570,0,""" Christians have morals. Others have situational ethics"""
